id,kind,label,layer,metrics,path,summary,tags
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_downstream_target_gate_protective_candidate_evaluation.json,referenced_path,pressure_resolution_replay_rows_downstream_target_gate_protective_candidate_evaluation.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_downstream_target_gate_protective_candidate_evaluation.json,,"[""candidate"", ""downstream"", ""evaluation"", ""gate"", ""pressure"", ""protective"", ""replay"", ""resolution"", ""rows"", ""target""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_downstream_target_gate_result_arbitration.json,referenced_path,pressure_resolution_replay_rows_downstream_target_gate_result_arbitration.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_downstream_target_gate_result_arbitration.json,,"[""arbitration"", ""downstream"", ""gate"", ""pressure"", ""replay"", ""resolution"", ""result"", ""rows"", ""target""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_downstream_target_gate_result_intake_schema.json,referenced_path,pressure_resolution_replay_rows_downstream_target_gate_result_intake_schema.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_downstream_target_gate_result_intake_schema.json,,"[""downstream"", ""gate"", ""intake"", ""pressure"", ""replay"", ""resolution"", ""result"", ""rows"", ""schema"", ""target""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_downstream_target_gate_result_preflight.json,referenced_path,pressure_resolution_replay_rows_downstream_target_gate_result_preflight.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_downstream_target_gate_result_preflight.json,,"[""downstream"", ""gate"", ""preflight"", ""pressure"", ""replay"", ""resolution"", ""result"", ""rows"", ""target""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_alignment.json,referenced_path,pressure_resolution_replay_rows_r7_alignment.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_alignment.json,,"[""alignment"", ""pressure"", ""r7"", ""replay"", ""resolution"", ""rows""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_plan.json,referenced_path,pressure_resolution_replay_rows_r7_completion_plan.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_plan.json,,"[""completion"", ""plan"", ""pressure"", ""r7"", ""replay"", ""resolution"", ""rows""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_contracts.json,referenced_path,pressure_resolution_replay_rows_r7_completion_route_contracts.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_contracts.json,,"[""completion"", ""contracts"", ""pressure"", ""r7"", ""replay"", ""resolution"", ""route"", ""rows""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_work_package_assembly_gate.json,referenced_path,pressure_resolution_replay_rows_r7_completion_route_work_package_assembly_gate.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_work_package_assembly_gate.json,,"[""assembly"", ""completion"", ""gate"", ""package"", ""pressure"", ""r7"", ""replay"", ""resolution"", ""route"", ""rows"", ""work""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_work_package_patch_plan.json,referenced_path,pressure_resolution_replay_rows_r7_completion_route_work_package_patch_plan.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_work_package_patch_plan.json,,"[""completion"", ""package"", ""patch"", ""plan"", ""pressure"", ""r7"", ""replay"", ""resolution"", ""route"", ""rows"", ""work""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_work_package_preflight.json,referenced_path,pressure_resolution_replay_rows_r7_completion_route_work_package_preflight.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_work_package_preflight.json,,"[""completion"", ""package"", ""preflight"", ""pressure"", ""r7"", ""replay"", ""resolution"", ""route"", ""rows"", ""work""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_work_package_templates/,referenced_path,pressure_resolution_replay_rows_r7_completion_route_work_package_templates,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_work_package_templates/,,"[""completion"", ""package"", ""pressure"", ""r7"", ""replay"", ""resolution"", ""route"", ""rows"", ""templates"", ""work""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_work_packages.json,referenced_path,pressure_resolution_replay_rows_r7_completion_route_work_packages.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_completion_route_work_packages.json,,"[""completion"", ""packages"", ""pressure"", ""r7"", ""replay"", ""resolution"", ""route"", ""rows"", ""work""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_staged_draft.json,referenced_path,pressure_resolution_replay_rows_r7_staged_draft.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_staged_draft.json,,"[""draft"", ""pressure"", ""r7"", ""replay"", ""resolution"", ""rows"", ""staged""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_staging_preflight.json,referenced_path,pressure_resolution_replay_rows_r7_staging_preflight.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_r7_staging_preflight.json,,"[""preflight"", ""pressure"", ""r7"", ""replay"", ""resolution"", ""rows"", ""staging""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_scenario_semantic_preflight.json,referenced_path,pressure_resolution_replay_rows_scenario_semantic_preflight.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_scenario_semantic_preflight.json,,"[""preflight"", ""pressure"", ""replay"", ""resolution"", ""rows"", ""scenario"", ""semantic""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_schema.json,referenced_path,pressure_resolution_replay_rows_schema.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_schema.json,,"[""pressure"", ""replay"", ""resolution"", ""rows"", ""schema""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_source_package_route_preflight.json,referenced_path,pressure_resolution_replay_rows_source_package_route_preflight.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_source_package_route_preflight.json,,"[""package"", ""preflight"", ""pressure"", ""replay"", ""resolution"", ""route"", ""rows"", ""source""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_source_package_submission_route_guide.json,referenced_path,pressure_resolution_replay_rows_source_package_submission_route_guide.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_source_package_submission_route_guide.json,,"[""guide"", ""package"", ""pressure"", ""replay"", ""resolution"", ""route"", ""rows"", ""source"", ""submission""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_submission_readiness_review.json,referenced_path,pressure_resolution_replay_rows_submission_readiness_review.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_submission_readiness_review.json,,"[""pressure"", ""readiness"", ""replay"", ""resolution"", ""review"", ""rows"", ""submission""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_template.json,referenced_path,pressure_resolution_replay_rows_template.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_template.json,,"[""pressure"", ""replay"", ""resolution"", ""rows"", ""template""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_temporal_window_preflight.json,referenced_path,pressure_resolution_replay_rows_temporal_window_preflight.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_rows_temporal_window_preflight.json,,"[""preflight"", ""pressure"", ""replay"", ""resolution"", ""rows"", ""temporal"", ""window""]"
file:outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_scenario_pack_metrics.json,referenced_path,pressure_resolution_replay_scenario_pack_metrics.json,generated_artifact,{},outputs/pressure_resolution_replay_scenario_pack/pressure_resolution_replay_scenario_pack_metrics.json,,"[""metrics"", ""pack"", ""pressure"", ""replay"", ""resolution"", ""scenario""]"
file:outputs/r7_real_field_replay_pipeline/field_package_submission_repair_response_preflight.json,referenced_path,field_package_submission_repair_response_preflight.json,generated_artifact,{},outputs/r7_real_field_replay_pipeline/field_package_submission_repair_response_preflight.json,,"[""field"", ""package"", ""preflight"", ""repair"", ""replay"", ""response"", ""submission""]"
file:outputs/r7_real_field_replay_pipeline/field_package_submission_repair_response_template.json,referenced_path,field_package_submission_repair_response_template.json,generated_artifact,{},outputs/r7_real_field_replay_pipeline/field_package_submission_repair_response_template.json,,"[""field"", ""package"", ""repair"", ""replay"", ""response"", ""submission"", ""template""]"
file:outputs/r7_real_field_replay_pipeline/field_package_submission_repair_work_order.json,referenced_path,field_package_submission_repair_work_order.json,generated_artifact,{},outputs/r7_real_field_replay_pipeline/field_package_submission_repair_work_order.json,,"[""field"", ""order"", ""package"", ""repair"", ""replay"", ""submission"", ""work""]"
file:outputs/r7_real_field_replay_pipeline/r7_real_field_replay_pipeline_metrics.json,referenced_path,r7_real_field_replay_pipeline_metrics.json,generated_artifact,{},outputs/r7_real_field_replay_pipeline/r7_real_field_replay_pipeline_metrics.json,,"[""field"", ""metrics"", ""pipeline"", ""r7"", ""real"", ""replay""]"
file:outputs/r7_real_field_replay_pipeline/r7_real_field_replay_pipeline_report.md,referenced_path,r7_real_field_replay_pipeline_report.md,generated_artifact,{},outputs/r7_real_field_replay_pipeline/r7_real_field_replay_pipeline_report.md,,"[""field"", ""pipeline"", ""r7"", ""real"", ""replay"", ""report""]"
