confidence,evidence,kind,source,target
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/catalyst_slice_r7_patch_candidate/catalyst_slice_r7_patch_candidate_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/catalyst_slice_r7_patch_candidate/r7_patch_candidate_package
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/closed_loop_robustness/closed_loop_robustness.md
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/design_sensitivity/design_sensitivity.md
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/field_replay_calibration_gate/g6_p6_gate_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/field_replay_evidence_chain/evidence_chain_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/field_replay_import/import_acceptance_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/field_replay_import/import_schema.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/field_replay_import/real_field_package_preflight_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/field_replay_import/real_field_package_template
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/field_replay_import/real_field_package_template_preflight_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/field_replay_import/synthetic_replay_import_package
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/focused_catalyst_response_merge/focused_catalyst_response_merge_preflight.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/focused_catalyst_response_merge/focused_catalyst_response_repair_work_order.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/focused_catalyst_response_merge/focused_catalyst_response_source_preflight.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/focused_catalyst_response_merge/merged_full_field_activation_response_candidate.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/full_chain/full_chain_report.md
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/grey_box_dynamic_latency/latency_budget_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/matrix_shock_fast_proxy/fast_proxy_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/minimal_grey_box_physics/grey_box_physics_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/core_score_termination_gate.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/external_activation_contract.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/external_activation_operator_action_packet.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/external_activation_router.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_downstream_path_endpoint_preview.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_downstream_r7_preview.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_external_readiness_gate.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_materialized_package_preflight.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_matrix.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_package_assembly_plan.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_package_staging_manifest.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_response_coherence_audit.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_response_completion_ledger.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_response_focus_handoff.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_response_preflight.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_response_repair_work_order.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_response_source_preflight.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_response_submission_packet.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_response_template.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_schema_contract.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/field_activation_schema_preflight.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/model_core_governance/priority_ranking.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/multi_facility_collaborative_control/collaborative_control_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/multi_facility_replay_evaluation/replay_evaluation_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/observation_response_bridge/observation_response_bridge_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/r7_real_field_replay_pipeline/field_package_submission_repair_response_preflight.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/r7_real_field_replay_pipeline/field_package_submission_repair_response_template.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/r7_real_field_replay_pipeline/field_package_submission_repair_work_order.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/r7_real_field_replay_pipeline/r7_real_field_replay_pipeline_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/r7_real_field_replay_pipeline/r7_real_field_replay_pipeline_report.md
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/scenario_sweep/scenario_sweep.md
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/sensor_network_sparse_placement/sparse_placement_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/soft_sensor_field_holdout_gate/field_holdout_gate_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/soft_sensor_matrix_coupling/soft_sensor_matrix_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/soft_sensor_training/soft_sensor_conformal_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/soft_sensor_training/soft_sensor_uncertainty_metrics.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/timestamped_campaign_replay/synthetic_timestamped_replay
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/timestamped_campaign_replay/templates
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/timestamped_campaign_replay/timestamped_replay_schema.json
medium,,documents_or_references,file:deliverables/artifact_index.md,file:outputs/weak_target_stratified_conformal/weak_target_stratified_metrics.json
high,,has_heading,file:deliverables/artifact_index.md,heading:deliverables/artifact_index.md#成果索引
high,,has_heading,file:deliverables/calibration_task_board.md,heading:deliverables/calibration_task_board.md#实证校准任务板
high,,has_heading,file:deliverables/catalyst_activity_proxy.md,heading:deliverables/catalyst_activity_proxy.md#Agent48-Weak-Axis-Repair-Plan
high,,has_heading,file:deliverables/catalyst_activity_proxy.md,heading:deliverables/catalyst_activity_proxy.md#Agent49-Interface
